58.147.128.0,58.147.159.255,8192,15/06/05,
61.5.192.0,61.5.207.255,4096,05/01/11,
117.55.192.0,117.55.207.255,4096,02/07/07,
121.127.32.0,121.127.63.255,8192,09/10/07,
124.199.112.0,124.199.127.255,4096,17/01/11,
125.213.192.0,125.213.223.255,8192,28/02/07,
175.106.32.0,175.106.63.255,8192,08/01/10,
180.94.64.0,180.94.95.255,8192,31/07/09,
182.50.176.0,182.50.191.255,4096,02/03/10,
202.56.176.0,202.56.191.255,4096,14/04/04,
202.86.16.0,202.86.31.255,4096,28/09/04,
203.215.32.0,203.215.47.255,4096,04/04/06,
210.80.0.0,210.80.31.255,8192,31/12/96,
210.80.32.0,210.80.63.255,8192,07/09/98,

