78.141.128.0,78.141.191.255,16384,19/07/07,Entreprise des Postes et Telecommunications
80.64.144.0,80.64.159.255,4096,20/02/04,CEGECOM S.A.
80.90.32.0,80.90.47.255,4096,06/09/01,Visual Online S.A.
80.90.48.0,80.90.63.255,4096,29/03/04,Visual Online S.A.
80.92.64.0,80.92.79.255,4096,19/09/01,Datacenter Luxembourg S.A.
80.92.80.0,80.92.95.255,4096,22/09/04,Datacenter Luxembourg S.A.
80.246.96.0,80.246.111.255,4096,08/11/01,European Court of Justice
80.255.160.0,80.255.175.255,4096,28/12/01,BT Global Services Luxembourg S.a.r.l
81.92.224.0,81.92.239.255,4096,02/08/02,Broadcasting Center Europe (an RTL Group Company)
83.99.0.0,83.99.127.255,32768,20/01/04,Entreprise des Postes et Telecommunications
83.222.32.0,83.222.63.255,8192,22/04/04,Luxembourg Online S.A.
85.93.192.0,85.93.223.255,8192,14/12/04,Visual Online S.A.
85.94.224.0,85.94.255.255,8192,05/01/05,LuXcommunications S.A.
87.240.192.0,87.240.255.255,16384,07/04/08,Entreprise des Postes et Telecommunications
87.254.96.0,87.254.127.255,8192,18/10/05,NETLINE S.A.
88.207.128.0,88.207.255.255,32768,15/12/05,Entreprise des Postes et Telecommunications
92.250.128.0,92.250.255.255,32768,21/11/07,SES ASTRA S.A.
94.103.208.0,94.103.223.255,4096,17/09/08,Luxembourg Online S.A.
94.242.192.0,94.242.255.255,16384,21/10/08,root SA
94.252.0.0,94.252.127.255,32768,30/09/08,Tango S.A.
109.120.64.0,109.120.127.255,16384,27/08/09,SES ASTRA S.A.
136.173.0.0,136.173.255.255,65536,14/04/04,
146.3.0.0,146.3.255.255,65536,15/01/91,
146.220.0.0,146.220.255.255,65536,06/12/96,
147.67.0.0,147.67.255.255,65536,05/07/91,
148.110.0.0,148.110.255.255,65536,28/03/91,
156.133.0.0,156.133.255.255,65536,09/01/92,
158.64.0.0,158.64.255.255,65536,14/02/92,
158.166.0.0,158.166.255.255,65536,19/03/92,
158.167.0.0,158.167.255.255,65536,19/03/92,
158.168.0.0,158.168.255.255,65536,19/03/92,
158.169.0.0,158.169.255.255,65536,19/03/92,
178.254.64.0,178.254.127.255,16384,18/06/10,Entreprise des Postes et Telecommunications
188.42.0.0,188.42.255.255,65536,27/04/09,root SA
188.115.0.0,188.115.63.255,16384,19/05/09,Entreprise des Postes et Telecommunications
193.9.128.0,193.9.147.255,5120,04/11/92,
193.91.32.0,193.91.47.255,4096,24/10/95,CEGECOM S.A.
193.168.16.0,193.168.45.255,7680,26/11/92,
193.168.64.0,193.168.127.255,16384,12/04/95,Fondation RESTENA
194.36.224.0,194.36.239.255,4096,17/03/95,
194.61.96.0,194.61.111.255,4096,27/07/94,
194.154.192.0,194.154.223.255,8192,03/01/96,Entreprise des Postes et Telecommunications
195.10.64.0,195.10.95.255,8192,03/02/97,infeurope
195.43.96.0,195.43.127.255,8192,04/02/97,CEGECOM S.A.
195.46.224.0,195.46.255.255,8192,25/11/97,Entreprise des Postes et Telecommunications
195.218.0.0,195.218.31.255,8192,13/09/96,Luxembourg Online S.A.
212.24.192.0,212.24.223.255,8192,07/08/98,NETLINE S.A.
212.56.224.0,212.56.255.255,8192,23/09/99,SES ASTRA S.A.
212.66.64.0,212.66.95.255,8192,18/01/99,Tango S.A.
212.117.160.0,212.117.191.255,8192,08/11/07,root SA
212.233.32.0,212.233.63.255,8192,03/03/05,
213.135.224.0,213.135.255.255,8192,30/09/02,Entreprise des Postes et Telecommunications
213.166.32.0,213.166.63.255,8192,14/12/00,Entreprise des Postes et Telecommunications
213.169.96.0,213.169.127.255,8192,04/11/02,SES ASTRA S.A.
217.31.64.0,217.31.79.255,4096,27/10/00,CEGECOM S.A.
217.117.192.0,217.117.207.255,4096,08/02/01,Cetrel S.A.
217.197.96.0,217.197.111.255,4096,02/05/01,Nordea Bank Luxembourg

