2.84.0.0,2.87.255.255,262144,12/05/10,Ote SA (Hellenic Telecommunications Organisation)
5.54.0.0,5.55.255.255,131072,29/05/12,Hellas OnLine Electronic Communications S.A.
5.144.192.0,5.144.255.255,16384,11/07/12,Cosmote Mobile Telecommunications S.A.
5.172.192.0,5.172.207.255,4096,31/07/12,LANCOM LTD.
5.203.0.0,5.203.255.255,65536,30/08/12,Cosmote Mobile Telecommunications S.A.
31.152.0.0,31.152.255.255,65536,21/02/11,Cosmote Mobile Telecommunications S.A.
31.217.160.0,31.217.191.255,8192,17/08/11,Cosmote Mobile Telecommunications S.A.
37.6.0.0,37.6.255.255,65536,12/12/11,TELLAS Telecommunication Services S.A.
37.32.128.0,37.32.255.255,32768,03/01/12,Greek Research and Technology Network S.A
46.12.0.0,46.12.255.255,65536,14/09/10,FORTHnet SA
46.176.0.0,46.177.255.255,131072,06/12/10,Hellas OnLine Electronic Communications S.A.
46.190.0.0,46.190.127.255,32768,07/12/10,TELLAS Telecommunication Services S.A.
46.246.128.0,46.246.255.255,32768,01/02/11,FORTHnet SA
62.1.0.0,62.1.255.255,65536,16/02/00,FORTHnet SA
62.38.0.0,62.38.255.255,65536,30/05/01,Hellas OnLine Electronic Communications S.A.
62.68.64.0,62.68.95.255,8192,15/06/00,KB Impuls Hellas S.A.
62.74.0.0,62.74.255.255,65536,24/07/00,VODAFONE-PANAFON HELLENIC TELECOMMUNICATIONS COMPANY SA
62.75.0.0,62.75.127.255,32768,26/04/01,OTEGlobe - OTE Global Solutions SA
62.103.0.0,62.103.255.255,65536,09/11/00,Ote SA (Hellenic Telecommunications Organisation)
62.169.192.0,62.169.255.255,16384,26/11/02,TELLAS Telecommunication Services S.A.
62.205.32.0,62.205.63.255,8192,13/05/03,Verizon Hellas Telecommunications Single Member Limited Liability Company
62.217.64.0,62.217.127.255,16384,04/12/07,Greek Research and Technology Network S.A
62.228.0.0,62.228.255.255,65536,07/07/09,
77.49.0.0,77.49.255.255,65536,22/12/06,FORTHnet SA
77.69.0.0,77.69.127.255,32768,08/02/07,
78.87.0.0,78.87.255.255,65536,04/05/07,
78.108.32.0,78.108.47.255,4096,13/06/07,SYNAPSECOM S.A.
79.103.0.0,79.103.255.255,65536,15/11/07,FORTHnet SA
79.107.0.0,79.107.255.255,65536,29/05/08,TELLAS Telecommunication Services S.A.
